k_x	k_y	k_z	k_A	k_B	k_C	damp_t	damp_r	success	partialSuccess	
664.0	528.0	415.0	147.0	53.0	9.0	0.1	0.9	false	false
554.0	479.0	552.0	84.0	43.0	5.0	0.7	0.1	false	false
654.0	536.0	695.0	85.0	21.0	6.0	0.7	0.7	false	false
669.0	555.0	603.0	98.0	64.0	7.0	0.4	0.9	false	false
430.0	329.0	637.0	107.0	28.0	5.0	0.9	0.3	false	false
492.0	547.0	473.0	125.0	23.0	5.0	0.8	0.7	false	false
557.0	568.0	610.0	200.0	61.0	10.0	0.8	0.8	false	false
397.0	591.0	401.0	137.0	12.0	77.0	0.3	0.3	false	false
445.0	467.0	367.0	107.0	32.0	28.0	0.2	0.6	false	false
383.0	652.0	401.0	130.0	76.0	28.0	0.1	0.9	false	false
612.0	476.0	348.0	162.0	77.0	75.0	0.6	0.2	false	true
589.0	427.0	466.0	87.0	39.0	37.0	0.4	0.4	false	false
365.0	441.0	335.0	99.0	62.0	60.0	0.5	0.9	false	true
577.0	693.0	635.0	142.0	50.0	63.0	0.8	0.3	false	true
597.0	428.0	563.0	175.0	21.0	12.0	0.8	0.7	false	false
589.0	403.0	466.0	141.0	69.0	12.0	0.9	0.8	false	false
353.0	570.0	651.0	199.0	61.0	199.0	0.1	0.1	false	true
538.0	502.0	487.0	197.0	23.0	123.0	0.2	0.5	false	true
371.0	562.0	440.0	167.0	40.0	139.0	0.1	0.8	false	true
590.0	497.0	340.0	129.0	34.0	82.0	0.7	0.2	false	true
317.0	592.0	484.0	198.0	37.0	134.0	0.7	0.7	false	true
578.0	603.0	652.0	101.0	54.0	102.0	0.5	0.9	false	true
431.0	616.0	694.0	168.0	67.0	161.0	0.9	0.1	false	true
362.0	457.0	351.0	182.0	79.0	187.0	0.9	0.4	false	true
689.0	401.0	670.0	84.0	80.0	83.0	0.8	0.9	false	true
472.0	347.0	393.0	108.0	100.0	9.0	0.2	0.2	false	false
563.0	435.0	470.0	82.0	121.0	8.0	0.1	0.5	false	false
461.0	360.0	471.0	186.0	179.0	6.0	0.1	0.8	false	false
605.0	426.0	637.0	89.0	125.0	7.0	0.6	0.1	false	false
694.0	378.0	442.0	117.0	110.0	8.0	0.4	0.5	false	false
478.0	435.0	646.0	169.0	182.0	5.0	0.7	0.9	false	false
612.0	462.0	611.0	194.0	96.0	6.0	0.9	0.3	false	false
409.0	613.0	499.0	139.0	95.0	6.0	0.8	0.5	false	false
628.0	639.0	525.0	118.0	181.0	6.0	0.8	0.9	false	false
418.0	631.0	349.0	178.0	179.0	19.0	0.1	0.2	false	true
549.0	420.0	484.0	99.0	86.0	39.0	0.3	0.4	false	true
680.0	580.0	391.0	109.0	101.0	70.0	0.3	0.8	false	true
569.0	501.0	387.0	94.0	166.0	34.0	0.7	0.2	false	true
610.0	400.0	686.0	126.0	144.0	47.0	0.6	0.6	false	true
381.0	580.0	692.0	166.0	181.0	62.0	0.4	0.8	false	true
563.0	449.0	518.0	165.0	158.0	23.0	0.9	0.2	false	true
428.0	302.0	358.0	108.0	144.0	27.0	0.9	0.6	false	false
371.0	314.0	600.0	142.0	138.0	39.0	0.9	0.8	false	true
356.0	375.0	439.0	131.0	124.0	187.0	0.1	0.1	false	true
381.0	478.0	641.0	151.0	186.0	174.0	0.1	0.5	false	true
675.0	494.0	519.0	177.0	178.0	116.0	0.1	0.9	false	true
699.0	541.0	500.0	107.0	102.0	100.0	0.4	0.3	false	true
563.0	592.0	641.0	117.0	110.0	199.0	0.5	0.4	false	true
622.0	495.0	404.0	139.0	142.0	146.0	0.7	0.8	false	true
650.0	460.0	368.0	198.0	115.0	84.0	0.9	0.3	false	true
611.0	645.0	696.0	148.0	159.0	150.0	0.9	0.7	false	true
495.0	514.0	570.0	120.0	120.0	85.0	0.8	0.8	false	true
423.0	523.0	716.0	7.0	5.0	10.0	0.1	0.3	false	false
340.0	463.0	743.0	8.0	7.0	5.0	0.1	0.4	false	false
421.0	674.0	968.0	10.0	5.0	7.0	0.3	0.8	false	false
314.0	391.0	791.0	9.0	7.0	9.0	0.6	0.1	false	false
673.0	688.0	980.0	10.0	10.0	7.0	0.5	0.4	false	false
696.0	308.0	954.0	10.0	8.0	7.0	0.5	0.8	false	false
602.0	332.0	929.0	10.0	5.0	7.0	0.9	0.1	false	false
313.0	443.0	728.0	10.0	8.0	10.0	0.8	0.4	false	false
318.0	607.0	888.0	8.0	7.0	10.0	0.9	0.9	false	false
595.0	574.0	941.0	10.0	10.0	77.0	0.2	0.1	false	false
562.0	476.0	705.0	7.0	5.0	41.0	0.2	0.6	false	false
590.0	525.0	916.0	10.0	10.0	76.0	0.2	0.9	false	false
458.0	682.0	731.0	7.0	9.0	67.0	0.5	0.3	false	false
363.0	496.0	760.0	5.0	6.0	25.0	0.4	0.5	false	false
466.0	431.0	787.0	9.0	10.0	60.0	0.4	0.9	false	false
627.0	457.0	757.0	10.0	9.0	66.0	0.8	0.1	false	false
338.0	530.0	723.0	5.0	10.0	16.0	0.8	0.7	false	false
411.0	690.0	821.0	10.0	5.0	75.0	0.9	0.9	false	false
540.0	696.0	906.0	6.0	7.0	99.0	0.1	0.1	false	false
468.0	693.0	839.0	9.0	10.0	136.0	0.1	0.5	false	false
347.0	381.0	889.0	9.0	7.0	85.0	0.1	0.9	false	false
592.0	598.0	991.0	9.0	10.0	160.0	0.7	0.2	false	false
485.0	508.0	885.0	5.0	9.0	148.0	0.7	0.7	false	false
555.0	646.0	731.0	6.0	7.0	182.0	0.5	0.8	false	false
359.0	344.0	944.0	7.0	6.0	166.0	0.9	0.2	false	false
616.0	429.0	786.0	7.0	7.0	146.0	0.9	0.7	false	false
485.0	346.0	815.0	8.0	6.0	112.0	0.9	0.9	false	false
517.0	502.0	888.0	7.0	77.0	10.0	0.2	0.3	false	false
306.0	325.0	713.0	9.0	31.0	5.0	0.2	0.6	false	false
598.0	605.0	954.0	10.0	36.0	5.0	0.3	0.8	false	false
325.0	696.0	782.0	10.0	29.0	8.0	0.7	0.2	false	false
347.0	560.0	761.0	7.0	68.0	9.0	0.4	0.6	false	false
524.0	615.0	996.0	8.0	44.0	8.0	0.5	0.9	false	false
610.0	680.0	858.0	6.0	73.0	9.0	0.9	0.3	false	false
481.0	560.0	810.0	5.0	46.0	10.0	0.9	0.4	false	false
499.0	575.0	989.0	9.0	15.0	6.0	0.9	0.9	false	false
636.0	692.0	989.0	5.0	14.0	69.0	0.3	0.2	false	false
505.0	556.0	919.0	6.0	27.0	67.0	0.2	0.4	false	false
313.0	600.0	750.0	5.0	41.0	39.0	0.2	0.9	false	false
609.0	675.0	785.0	9.0	69.0	49.0	0.6	0.1	false	true
370.0	549.0	813.0	9.0	11.0	64.0	0.6	0.4	false	false
305.0	453.0	902.0	8.0	49.0	75.0	0.7	0.8	false	true
379.0	311.0	783.0	9.0	68.0	66.0	0.9	0.2	false	true
403.0	515.0	922.0	5.0	65.0	73.0	0.9	0.6	false	true
663.0	509.0	854.0	7.0	42.0	55.0	0.8	0.9	false	true
536.0	655.0	972.0	9.0	17.0	197.0	0.2	0.2	false	true
374.0	601.0	987.0	8.0	31.0	147.0	0.2	0.5	false	true
668.0	674.0	837.0	6.0	18.0	166.0	0.3	0.8	false	true
631.0	499.0	944.0	6.0	54.0	133.0	0.4	0.2	false	true
470.0	359.0	978.0	6.0	36.0	156.0	0.5	0.5	false	true
472.0	602.0	965.0	7.0	65.0	153.0	0.5	0.8	false	true
581.0	560.0	809.0	5.0	62.0	125.0	0.8	0.2	false	true
468.0	591.0	702.0	5.0	61.0	127.0	0.9	0.5	false	true
301.0	424.0	821.0	7.0	71.0	189.0	0.8	0.8	false	true
342.0	545.0	908.0	10.0	170.0	10.0	0.2	0.3	false	false
334.0	485.0	731.0	8.0	186.0	5.0	0.3	0.5	false	false
683.0	330.0	776.0	10.0	149.0	10.0	0.3	0.8	false	false
692.0	490.0	963.0	6.0	128.0	8.0	0.4	0.3	false	false
321.0	690.0	916.0	8.0	194.0	8.0	0.6	0.7	false	false
641.0	519.0	898.0	10.0	103.0	10.0	0.6	0.8	false	false
425.0	303.0	900.0	8.0	170.0	6.0	0.8	0.1	false	false
472.0	497.0	857.0	5.0	107.0	10.0	0.9	0.4	false	false
650.0	641.0	707.0	9.0	132.0	7.0	0.9	0.9	false	false
595.0	431.0	724.0	8.0	118.0	56.0	0.1	0.1	false	true
474.0	590.0	876.0	10.0	191.0	39.0	0.1	0.4	false	true
523.0	331.0	927.0	5.0	185.0	31.0	0.3	0.8	false	false
546.0	531.0	765.0	5.0	166.0	58.0	0.7	0.1	false	true
400.0	449.0	941.0	5.0	130.0	58.0	0.5	0.5	false	true
633.0	554.0	803.0	7.0	97.0	17.0	0.5	0.8	false	false
325.0	304.0	953.0	10.0	145.0	60.0	0.9	0.2	false	true
393.0	609.0	852.0	7.0	145.0	39.0	0.8	0.5	false	true
544.0	592.0	775.0	9.0	111.0	20.0	0.9	0.9	false	false
305.0	449.0	946.0	10.0	162.0	97.0	0.1	0.3	false	true
544.0	585.0	735.0	9.0	165.0	129.0	0.3	0.6	false	true
563.0	508.0	754.0	5.0	164.0	128.0	0.1	0.8	false	true
640.0	531.0	928.0	10.0	110.0	167.0	0.4	0.2	false	true
698.0	531.0	818.0	6.0	186.0	191.0	0.7	0.6	false	true
490.0	406.0	833.0	10.0	118.0	96.0	0.6	0.8	false	true
614.0	623.0	987.0	5.0	108.0	189.0	0.9	0.3	false	true
397.0	638.0	807.0	10.0	182.0	125.0	0.8	0.7	false	true
691.0	301.0	910.0	8.0	188.0	166.0	0.9	0.8	false	true
467.0	586.0	731.0	11.0	8.0	10.0	0.1	0.2	false	false
668.0	687.0	713.0	43.0	8.0	10.0	0.3	0.5	false	false
679.0	698.0	913.0	68.0	9.0	6.0	0.2	0.8	false	false
534.0	450.0	798.0	13.0	8.0	6.0	0.5	0.2	false	false
683.0	430.0	727.0	66.0	6.0	8.0	0.6	0.6	false	false
616.0	382.0	853.0	79.0	5.0	7.0	0.5	0.9	false	false
528.0	341.0	887.0	36.0	8.0	5.0	0.8	0.3	false	false
427.0	312.0	920.0	73.0	7.0	10.0	0.9	0.7	false	false
387.0	463.0	763.0	16.0	6.0	5.0	0.9	0.9	false	false
659.0	641.0	710.0	25.0	8.0	12.0	0.1	0.3	false	false
500.0	560.0	868.0	77.0	6.0	62.0	0.1	0.5	false	false
619.0	483.0	833.0	57.0	6.0	54.0	0.3	0.9	false	false
674.0	345.0	894.0	63.0	10.0	27.0	0.7	0.1	false	false
489.0	352.0	814.0	33.0	9.0	15.0	0.5	0.4	false	false
650.0	552.0	831.0	14.0	8.0	69.0	0.5	0.8	false	false
463.0	333.0	797.0	22.0	9.0	70.0	0.8	0.2	false	false
656.0	361.0	833.0	35.0	8.0	68.0	0.9	0.6	false	false
565.0	450.0	844.0	64.0	9.0	30.0	0.9	0.8	false	false
466.0	401.0	950.0	35.0	10.0	181.0	0.3	0.2	false	false
343.0	395.0	781.0	23.0	8.0	189.0	0.2	0.7	false	false
589.0	652.0	824.0	23.0	7.0	163.0	0.2	0.9	false	false
501.0	697.0	845.0	55.0	6.0	118.0	0.5	0.1	false	false
426.0	650.0	919.0	39.0	7.0	88.0	0.5	0.4	false	false
514.0	639.0	720.0	77.0	6.0	148.0	0.4	0.8	false	false
658.0	363.0	912.0	57.0	6.0	168.0	0.9	0.1	false	false
316.0	392.0	952.0	59.0	5.0	85.0	0.9	0.7	false	false
426.0	423.0	972.0	40.0	6.0	124.0	0.8	0.9	false	false
607.0	435.0	991.0	26.0	26.0	9.0	0.2	0.2	false	false
320.0	453.0	750.0	75.0	30.0	10.0	0.3	0.7	false	false
328.0	429.0	977.0	40.0	55.0	10.0	0.2	0.8	false	false
371.0	612.0	941.0	25.0	13.0	8.0	0.4	0.1	false	false
536.0	600.0	986.0	30.0	68.0	7.0	0.5	0.6	false	false
474.0	312.0	894.0	61.0	11.0	8.0	0.7	0.9	false	false
372.0	542.0	751.0	20.0	20.0	10.0	0.9	0.3	false	false
615.0	407.0	707.0	30.0	73.0	6.0	0.8	0.5	false	false
456.0	319.0	979.0	30.0	74.0	5.0	0.9	0.8	false	false
419.0	553.0	793.0	68.0	41.0	39.0	0.1	0.1	false	true
453.0	664.0	816.0	19.0	30.0	29.0	0.1	0.5	false	false
660.0	358.0	991.0	33.0	34.0	70.0	0.3	0.9	false	true
590.0	428.0	891.0	62.0	73.0	15.0	0.7	0.2	false	false
656.0	495.0	726.0	13.0	56.0	54.0	0.7	0.6	false	true
381.0	429.0	815.0	35.0	51.0	64.0	0.6	0.9	false	true
603.0	573.0	919.0	17.0	48.0	74.0	0.8	0.1	false	true
660.0	594.0	891.0	78.0	50.0	14.0	0.8	0.7	false	false
495.0	589.0	775.0	62.0	33.0	76.0	0.9	0.8	false	true
664.0	596.0	792.0	41.0	52.0	175.0	0.2	0.1	false	true
442.0	303.0	736.0	58.0	44.0	95.0	0.2	0.5	false	true
598.0	569.0	911.0	23.0	65.0	113.0	0.1	0.8	false	true
363.0	415.0	960.0	40.0	26.0	119.0	0.6	0.2	false	true
452.0	508.0	927.0	76.0	32.0	190.0	0.5	0.4	false	true
697.0	341.0	931.0	47.0	75.0	154.0	0.6	0.9	false	true
462.0	418.0	804.0	75.0	59.0	132.0	0.8	0.2	false	true
551.0	351.0	748.0	42.0	68.0	99.0	0.8	0.5	false	true
378.0	340.0	803.0	13.0	55.0	171.0	0.8	0.8	false	true
673.0	552.0	738.0	76.0	134.0	9.0	0.1	0.1	false	false
501.0	414.0	996.0	60.0	91.0	5.0	0.3	0.7	false	false
648.0	306.0	792.0	45.0	134.0	5.0	0.2	0.8	false	false
528.0	436.0	967.0	59.0	172.0	6.0	0.5	0.3	false	false
423.0	557.0	875.0	25.0	150.0	10.0	0.5	0.6	false	false
400.0	332.0	718.0	36.0	199.0	6.0	0.4	0.8	false	false
677.0	418.0	804.0	49.0	170.0	6.0	0.9	0.3	false	false
594.0	335.0	728.0	28.0	158.0	7.0	0.8	0.5	false	false
458.0	593.0	842.0	49.0	192.0	10.0	0.8	0.8	false	false
458.0	332.0	719.0	31.0	191.0	64.0	0.2	0.1	false	true
509.0	412.0	850.0	58.0	196.0	64.0	0.3	0.7	false	true
550.0	658.0	861.0	53.0	106.0	17.0	0.1	0.9	false	false
625.0	362.0	958.0	37.0	115.0	55.0	0.4	0.3	false	true
422.0	655.0	741.0	28.0	169.0	24.0	0.4	0.7	false	false
555.0	605.0	916.0	62.0	167.0	21.0	0.4	0.9	false	false
472.0	458.0	707.0	52.0	200.0	15.0	0.8	0.2	false	true
569.0	688.0	892.0	50.0	155.0	76.0	0.8	0.7	false	true
625.0	488.0	737.0	51.0	179.0	62.0	0.8	0.8	false	true
587.0	561.0	917.0	47.0	82.0	87.0	0.3	0.3	false	true
608.0	493.0	788.0	27.0	117.0	86.0	0.2	0.6	false	true
617.0	618.0	801.0	19.0	161.0	104.0	0.1	0.8	false	true
459.0	313.0	813.0	53.0	106.0	169.0	0.5	0.3	false	true
611.0	358.0	825.0	67.0	137.0	121.0	0.5	0.6	false	true
379.0	592.0	777.0	67.0	87.0	186.0	0.4	0.9	false	true
368.0	525.0	932.0	72.0	123.0	101.0	0.8	0.1	false	true
358.0	315.0	761.0	48.0	183.0	126.0	0.8	0.4	false	true
336.0	647.0	792.0	55.0	103.0	166.0	0.8	0.8	false	true
574.0	431.0	886.0	81.0	7.0	9.0	0.2	0.2	false	false
576.0	378.0	765.0	104.0	10.0	7.0	0.2	0.7	false	false
447.0	367.0	909.0	159.0	6.0	5.0	0.1	0.9	false	false
396.0	392.0	918.0	90.0	7.0	5.0	0.7	0.3	false	false
321.0	303.0	944.0	90.0	9.0	5.0	0.4	0.4	false	false
510.0	323.0	886.0	144.0	6.0	6.0	0.6	0.9	false	false
508.0	433.0	751.0	189.0	6.0	8.0	0.9	0.2	false	false
475.0	432.0	815.0	175.0	8.0	10.0	0.8	0.5	false	false
460.0	346.0	957.0	152.0	10.0	8.0	0.9	0.8	false	false
455.0	352.0	915.0	104.0	8.0	59.0	0.3	0.1	false	false
581.0	513.0	824.0	194.0	10.0	77.0	0.3	0.5	false	false
394.0	588.0	867.0	114.0	9.0	47.0	0.2	0.8	false	false
330.0	449.0	712.0	149.0	10.0	25.0	0.7	0.2	false	false
505.0	345.0	913.0	150.0	9.0	32.0	0.6	0.5	false	false
554.0	687.0	973.0	107.0	8.0	23.0	0.4	0.8	false	false
455.0	319.0	816.0	102.0	9.0	54.0	0.8	0.2	false	false
341.0	671.0	757.0	91.0	10.0	27.0	0.8	0.5	false	false
335.0	620.0	984.0	119.0	7.0	32.0	0.9	0.9	false	false
624.0	638.0	870.0	104.0	9.0	160.0	0.2	0.1	false	false
582.0	362.0	754.0	194.0	5.0	192.0	0.1	0.4	false	false
458.0	428.0	899.0	109.0	10.0	92.0	0.3	0.8	false	false
668.0	509.0	750.0	117.0	9.0	110.0	0.6	0.2	false	false
531.0	347.0	897.0	120.0	5.0	120.0	0.6	0.7	false	false
532.0	698.0	994.0	98.0	9.0	111.0	0.4	0.9	false	false
633.0	413.0	762.0	159.0	10.0	189.0	0.9	0.1	false	false
528.0	450.0	878.0	196.0	5.0	194.0	0.9	0.6	false	false
619.0	317.0	703.0	168.0	6.0	186.0	0.8	0.8	false	false
410.0	606.0	806.0	119.0	42.0	7.0	0.3	0.1	false	false
628.0	698.0	798.0	198.0	19.0	6.0	0.2	0.4	false	false
428.0	593.0	790.0	199.0	55.0	10.0	0.2	0.9	false	false
592.0	387.0	866.0	147.0	47.0	8.0	0.7	0.1	false	false
306.0	332.0	982.0	171.0	32.0	10.0	0.5	0.6	false	false
466.0	344.0	723.0	93.0	51.0	9.0	0.7	0.9	false	false
544.0	513.0	785.0	137.0	35.0	5.0	0.8	0.2	false	false
667.0	415.0	787.0	121.0	50.0	8.0	0.9	0.6	false	false
369.0	579.0	819.0	171.0	71.0	9.0	0.8	0.9	false	false
427.0	547.0	892.0	192.0	62.0	33.0	0.3	0.3	false	true
378.0	526.0	812.0	118.0	25.0	23.0	0.3	0.7	false	false
474.0	676.0	973.0	90.0	63.0	77.0	0.1	0.8	false	true
533.0	603.0	740.0	169.0	40.0	38.0	0.7	0.3	false	true
364.0	609.0	877.0	90.0	55.0	56.0	0.7	0.7	false	true
378.0	525.0	897.0	89.0	42.0	13.0	0.5	0.9	false	false
393.0	590.0	890.0	151.0	31.0	30.0	0.8	0.3	false	false
645.0	566.0	973.0	100.0	69.0	67.0	0.8	0.5	false	true
440.0	433.0	782.0	184.0	24.0	20.0	0.8	0.8	false	false
535.0	602.0	795.0	105.0	59.0	141.0	0.2	0.2	false	true
557.0	518.0	967.0	176.0	47.0	147.0	0.2	0.4	false	true
316.0	436.0	947.0	81.0	57.0	200.0	0.3	0.9	false	true
336.0	581.0	982.0	174.0	54.0	180.0	0.7	0.2	true	true
470.0	364.0	745.0	114.0	44.0	93.0	0.4	0.5	false	true
362.0	509.0	803.0	84.0	20.0	120.0	0.6	0.8	false	true
668.0	543.0	892.0	121.0	12.0	123.0	0.8	0.3	false	false
350.0	408.0	791.0	124.0	57.0	104.0	0.8	0.6	false	true
309.0	514.0	859.0	102.0	23.0	81.0	0.8	0.8	false	true
591.0	615.0	898.0	131.0	114.0	5.0	0.3	0.2	false	false
392.0	454.0	988.0	180.0	96.0	7.0	0.2	0.7	false	false
674.0	659.0	846.0	100.0	164.0	7.0	0.1	0.9	false	false
476.0	347.0	781.0	170.0	139.0	10.0	0.6	0.2	false	false
628.0	313.0	805.0	83.0	198.0	8.0	0.6	0.5	false	false
547.0	312.0	923.0	113.0	113.0	7.0	0.4	0.8	false	false
385.0	334.0	741.0	94.0	197.0	7.0	0.9	0.1	false	false
561.0	460.0	757.0	127.0	162.0	7.0	0.8	0.4	false	false
598.0	617.0	743.0	95.0	170.0	6.0	0.9	0.9	false	false
543.0	493.0	931.0	139.0	157.0	50.0	0.1	0.2	false	true
485.0	478.0	958.0	96.0	132.0	50.0	0.1	0.4	false	true
655.0	562.0	732.0	106.0	128.0	66.0	0.1	0.9	false	true
543.0	498.0	770.0	162.0	118.0	58.0	0.5	0.3	false	true
358.0	614.0	863.0	152.0	175.0	59.0	0.5	0.6	false	true
392.0	657.0	820.0	102.0	138.0	42.0	0.5	0.8	false	true
611.0	423.0	740.0	150.0	94.0	60.0	0.9	0.2	false	true
533.0	447.0	743.0	118.0	154.0	15.0	0.9	0.6	false	false
373.0	445.0	831.0	135.0	108.0	74.0	0.8	0.8	false	true
502.0	431.0	962.0	152.0	188.0	175.0	0.3	0.2	false	true
589.0	334.0	983.0	152.0	90.0	179.0	0.1	0.6	false	true
682.0	415.0	878.0	134.0	109.0	190.0	0.1	0.8	false	true
341.0	399.0	996.0	191.0	106.0	189.0	0.4	0.2	true	true
366.0	357.0	743.0	160.0	178.0	188.0	0.6	0.6	false	true
508.0	382.0	731.0	195.0	178.0	121.0	0.5	0.9	false	true
510.0	658.0	743.0	81.0	85.0	185.0	0.8	0.3	false	true
468.0	375.0	983.0	141.0	159.0	163.0	0.8	0.7	false	true
341.0	609.0	846.0	153.0	171.0	135.0	0.8	0.8	false	true
437.0	865.0	213.0	5.0	6.0	5.0	0.3	0.1	false	false
492.0	732.0	243.0	8.0	6.0	5.0	0.3	0.5	false	false
654.0	968.0	219.0	10.0	5.0	7.0	0.2	0.9	false	false
505.0	709.0	268.0	5.0	5.0	6.0	0.5	0.3	false	false
506.0	937.0	272.0	9.0	9.0	6.0	0.5	0.5	false	false
362.0	988.0	129.0	9.0	7.0	7.0	0.6	0.8	false	false
456.0	789.0	267.0	8.0	8.0	7.0	0.9	0.1	false	false
586.0	735.0	161.0	5.0	6.0	8.0	0.9	0.5	false	false
541.0	703.0	78.0	8.0	8.0	10.0	0.9	0.8	false	false
341.0	971.0	62.0	8.0	7.0	79.0	0.1	0.1	false	false
602.0	830.0	102.0	10.0	6.0	13.0	0.1	0.5	false	false
446.0	808.0	99.0	9.0	6.0	50.0	0.1	0.9	false	false
498.0	881.0	57.0	9.0	10.0	62.0	0.7	0.2	false	false
693.0	835.0	139.0	8.0	8.0	67.0	0.5	0.6	false	false
315.0	893.0	253.0	6.0	9.0	32.0	0.6	0.9	false	false
546.0	851.0	157.0	5.0	5.0	20.0	0.8	0.3	false	false
333.0	711.0	94.0	7.0	8.0	27.0	0.9	0.7	false	false
534.0	770.0	194.0	6.0	9.0	61.0	0.8	0.8	false	false
629.0	911.0	166.0	5.0	9.0	96.0	0.3	0.1	false	false
354.0	762.0	155.0	9.0	9.0	153.0	0.1	0.6	false	false
365.0	910.0	292.0	7.0	9.0	138.0	0.3	0.9	false	false
478.0	808.0	177.0	6.0	6.0	90.0	0.6	0.2	false	false
479.0	997.0	81.0	9.0	7.0	153.0	0.7	0.7	false	false
399.0	811.0	282.0	7.0	5.0	198.0	0.7	0.8	false	false
444.0	935.0	89.0	10.0	10.0	151.0	0.8	0.3	false	false
370.0	962.0	56.0	10.0	10.0	161.0	0.9	0.6	false	false
414.0	858.0	206.0	10.0	9.0	180.0	0.8	0.8	false	false
500.0	727.0	291.0	10.0	28.0	9.0	0.3	0.2	false	false
384.0	835.0	113.0	9.0	30.0	8.0	0.1	0.5	false	false
375.0	845.0	177.0	10.0	14.0	10.0	0.2	0.8	false	false
384.0	847.0	278.0	6.0	25.0	9.0	0.5	0.3	false	false
638.0	957.0	71.0	10.0	54.0	5.0	0.6	0.7	false	false
326.0	799.0	291.0	10.0	52.0	10.0	0.7	0.8	false	false
342.0	978.0	180.0	10.0	62.0	5.0	0.9	0.2	false	false
384.0	910.0	210.0	9.0	32.0	10.0	0.9	0.7	false	false
361.0	915.0	226.0	5.0	14.0	7.0	0.9	0.9	false	false
446.0	706.0	139.0	7.0	49.0	62.0	0.1	0.2	false	true
361.0	831.0	208.0	8.0	68.0	76.0	0.3	0.6	false	true
377.0	736.0	150.0	6.0	46.0	44.0	0.2	0.9	false	false
447.0	743.0	258.0	5.0	40.0	38.0	0.6	0.2	false	true
591.0	712.0	263.0	9.0	78.0	49.0	0.5	0.6	false	true
675.0	894.0	283.0	5.0	77.0	72.0	0.6	0.9	false	true
633.0	867.0	115.0	6.0	64.0	77.0	0.9	0.3	false	true
512.0	856.0	81.0	8.0	44.0	42.0	0.9	0.6	false	false
378.0	760.0	109.0	8.0	64.0	48.0	0.8	0.8	false	true
408.0	847.0	117.0	5.0	25.0	174.0	0.2	0.2	false	true
415.0	968.0	142.0	6.0	18.0	128.0	0.2	0.7	false	true
684.0	936.0	101.0	5.0	67.0	110.0	0.2	0.8	false	true
416.0	950.0	187.0	7.0	21.0	171.0	0.5	0.2	false	true
527.0	860.0	107.0	7.0	71.0	177.0	0.7	0.6	false	true
538.0	788.0	84.0	7.0	21.0	84.0	0.4	0.9	false	true
545.0	858.0	112.0	8.0	57.0	155.0	0.9	0.3	false	true
391.0	810.0	109.0	7.0	21.0	124.0	0.8	0.5	false	true
643.0	981.0	69.0	9.0	34.0	167.0	0.8	0.9	false	true
655.0	758.0	148.0	6.0	142.0	6.0	0.1	0.1	false	false
639.0	870.0	68.0	6.0	108.0	5.0	0.2	0.5	false	false
489.0	977.0	232.0	5.0	164.0	7.0	0.1	0.9	false	false
369.0	943.0	162.0	10.0	174.0	7.0	0.5	0.2	false	false
572.0	910.0	174.0	8.0	83.0	9.0	0.5	0.6	false	false
381.0	933.0	158.0	9.0	87.0	10.0	0.6	0.9	false	false
468.0	846.0	218.0	7.0	105.0	8.0	0.8	0.1	false	false
342.0	983.0	290.0	10.0	159.0	7.0	0.9	0.7	false	false
388.0	830.0	180.0	10.0	128.0	8.0	0.9	0.9	false	false
584.0	825.0	185.0	7.0	107.0	39.0	0.1	0.1	false	true
312.0	897.0	267.0	5.0	119.0	78.0	0.3	0.6	false	true
657.0	906.0	127.0	10.0	121.0	12.0	0.3	0.9	false	false
409.0	876.0	236.0	8.0	101.0	44.0	0.7	0.2	false	true
456.0	941.0	150.0	7.0	197.0	27.0	0.7	0.7	false	true
405.0	869.0	87.0	9.0	154.0	30.0	0.7	0.9	false	true
307.0	917.0	53.0	5.0	198.0	12.0	0.9	0.3	false	false
490.0	757.0	249.0	9.0	134.0	45.0	0.9	0.4	false	true
673.0	762.0	145.0	10.0	120.0	68.0	0.9	0.8	false	true
519.0	830.0	189.0	10.0	121.0	99.0	0.3	0.2	false	true
616.0	921.0	128.0	5.0	86.0	167.0	0.1	0.7	false	true
472.0	877.0	212.0	5.0	142.0	148.0	0.3	0.9	false	true
490.0	955.0	257.0	10.0	103.0	94.0	0.6	0.3	false	true
629.0	730.0	133.0	9.0	182.0	160.0	0.6	0.7	false	true
519.0	871.0	255.0	8.0	89.0	94.0	0.5	0.8	false	true
667.0	915.0	268.0	7.0	111.0	89.0	0.9	0.1	false	true
403.0	754.0	131.0	6.0	142.0	112.0	0.9	0.7	false	true
413.0	988.0	138.0	9.0	99.0	179.0	0.9	0.9	false	true
532.0	866.0	295.0	38.0	10.0	9.0	0.1	0.1	false	false
379.0	706.0	81.0	78.0	9.0	5.0	0.2	0.7	false	false
600.0	825.0	166.0	11.0	8.0	7.0	0.3	0.9	false	false
328.0	997.0	235.0	50.0	10.0	6.0	0.7	0.2	false	false
698.0	708.0	93.0	48.0	7.0	5.0	0.5	0.5	false	false
644.0	865.0	204.0	39.0	7.0	10.0	0.6	0.9	false	false
638.0	734.0	223.0	77.0	8.0	8.0	0.8	0.2	false	false
451.0	759.0	86.0	27.0	7.0	10.0	0.9	0.6	false	false
428.0	753.0	74.0	45.0	8.0	7.0	0.8	0.9	false	false
470.0	842.0	230.0	49.0	10.0	21.0	0.1	0.1	false	false
353.0	880.0	54.0	63.0	8.0	54.0	0.2	0.7	false	false
